"speciesid","population","season","mean.emergence","median.emergence","q1","q3","first","last","sd","run"
9,233,32,124.884120171674,125,122,127,119.6,131,4.3310582667097,9
10,128,32,108.5234375,109,106,110,101,115.65,4.2407190813318,9
13,184,32,115.728260869565,115,112,119,108,126,5.97097398187523,9
15,120,32,143.941666666667,145,141,147,136,150,4.7052551227652,9
20,281,32,95.4128113879004,95,93,98,88,102,4.32274461383521,9
1,220,33,100.05,100,97,103,93,108,4.49781783721881,9
2,155,33,125.045161290323,125,122,127.5,118,133,4.44203933434211,9
6,210,33,116.290476190476,116,113,119,108,125,4.94915823512166,9
7,74,33,119.202702702703,120,117,121.75,112.65,126,4.31937251191709,9
9,211,33,122.57345971564,122,120,125,116.5,130,3.96268990796691,9
10,126,33,98.3571428571429,98,96,101,93,104,3.61654926296167,9
13,183,33,109.005464480874,109,104.5,112,99,119.9,6.79649009913849,9
15,128,33,145.265625,145,143,148,137.35,152,4.57050519270413,9
20,286,33,91.2307692307692,92,89,94,82,98,4.78769227300008,9
1,211,34,99.8388625592417,100,97,103,91,108,5.00120048779444,9
2,176,34,125.528409090909,126,123,128,119.75,133,4.09728687551406,9
6,204,34,116.274509803922,116,113.75,119,108.15,124,4.64748856962871,9
7,72,34,118.180555555556,119,116,122,108.55,125,5.43677200440261,9
9,230,34,123.1,123,120,126,118,129.55,3.95537332826357,9
10,134,34,98.6492537313433,99,95.25,101,89.65,106.35,5.00714896845293,9
13,165,34,109.351515151515,108,105,113,99.2,122.6,7.50918629332625,9
15,132,34,144.575757575758,146,142,148,134.1,152,5.56313000497312,9
20,272,34,90.8529411764706,92,89,94,81,98,4.90579807841649,9
1,212,35,98.622641509434,98.5,96,102,90,106,5.29141812613286,9
2,161,35,125.409937888199,125,123,128,118,133,4.46020185878599,9
6,192,35,114.197916666667,114,111.75,117,105.55,121.45,4.98504526210851,9
7,73,35,115.643835616438,116,113,119,108,122.4,4.88583514700546,9
9,244,35,122.295081967213,122,120,124.25,116,128.85,4.04438039141416,9
10,133,35,96.9774436090226,97,94,99,90,105,4.50499077692786,9
13,172,35,106.633720930233,106,102,111,96.55,116.45,6.66575626178663,9
15,154,35,145.883116883117,146,143,149,137.65,153,4.72090061745043,9
20,254,35,89.7677165354331,90,87.25,93,81,97,5.46758152473348,9
1,228,36,97.9517543859649,98,94,101,90.35,106,4.65670342371214,9
2,148,36,125.614864864865,126,123,128,119,132,4.21291123453244,9
6,187,36,112.737967914438,113,109,116,105.3,120,5.13901397795644,9
7,67,36,115.805970149254,116,113,118.5,108.3,122,4.65226828341978,9
9,248,36,121.58064516129,122,119,124,116,128,3.82321223695499,9
10,131,36,94.5038167938931,95,92,97,87,102,4.45036566484067,9
13,162,36,106,106,102,110,94.05,119.9,7.88976851402935,9
15,158,36,145.278481012658,146,143,148,135.85,151.15,4.81091304246761,9
20,268,36,89.044776119403,90,87,92,80,95.65,4.92013469509266,9
1,248,37,96.8185483870968,97,94,100,89,105,5.0498866293521,9
2,150,37,126.333333333333,126,124,129,119.45,134,4.51940880297541,9
6,191,37,111.675392670157,111,108,115,104,120.5,5.10617497460814,9
7,63,37,113.746031746032,114,111,116,106.2,122,5.19605388101969,9
9,255,37,121.101960784314,121,118,123,115,128,3.79252737059653,9
10,131,37,93.0381679389313,93,91,96,86,100,4.04856020020161,9
13,163,37,104.472392638037,104,101,108,95,116,6.05358059887749,9
15,160,37,145.29375,145.5,143,148,137.95,152,4.70727641613084,9
20,234,37,88.3290598290598,89,85,92,78.65,97.35,5.84846643380181,9
1,247,38,91.4008097165992,91,88,95,83,101,5.56970603873795,9
2,148,38,128.912162162162,129,126,131,122,136,4.53846606297955,9
6,206,38,103.52427184466,103,100,106,96,112,5.42414594413729,9
7,74,38,105.283783783784,106,103,109,97,111,4.82152783797171,9
9,243,38,119.432098765432,119,117,121.5,114,126,3.77225058852163,9
10,131,38,84.5419847328244,84,82,87,78,91,3.80942059390973,9
13,157,38,98.2675159235669,98,95,101,88.6,111,6.54802981291583,9
15,155,38,146.61935483871,147,144,150,137.7,152.3,4.7046136070302,9
20,236,38,84.6652542372881,85,81,88,77,92,4.76804749938221,9
1,256,39,86.90625,87,84,90,79,96,5.0307875655221,9
2,130,39,130.961538461538,131,128,134,124,139.55,4.62283487331649,9
6,222,39,98.3198198198198,98,95,101,91,106,4.59996694498885,9
7,81,39,101.012345679012,100,98,104,94,109,4.43985874538958,9
9,242,39,118.384297520661,118,116,120,112.05,126.95,4.62146369485885,9
10,161,39,79.055900621118,79,76,82,73,87,4.4218893688176,9
13,172,39,94,94,90,97,86,104.9,6.34578646409988,9
15,70,39,146.642857142857,148,145,150,135.45,154,6.28556135707058,9
20,257,39,82.579766536965,83,80,86,74,90,5.34899771057925,9
1,280,40,88.7178571428571,88,86,92,80.95,97,4.93059743749475,9
2,62,40,130.258064516129,130,127,132,125,138.85,4.36053645320204,9
6,222,40,99.6576576576577,99,96,102,93,107.95,4.80948439959667,9
7,97,40,102.835051546392,103,100,106,93,111,5.43652848097006,9
9,247,40,118.291497975708,118,116,121,112,125,3.91526725341276,9
10,184,40,80.9402173913043,80.5,78,83.25,75,89,4.85434985562318,9
13,192,40,95.2239583333333,95,91,99,84.55,106.45,7.03669134517495,9
15,35,40,147.485714285714,148,146,151,135.5,155.6,6.26555207919804,9
20,275,40,83.2545454545455,84,81,86,76,90,4.63176190175317,9
1,273,41,90.6813186813187,90,88,93,83.6,99,5.18952378144815,9
2,13,41,129.769230769231,130,128,132,125,134.8,3.37030775434149,9
6,251,41,104.035856573705,104,101,107,96,112,5.19333314580786,9
7,103,41,105.47572815534,106,103,108,99,112,4.43657848248606,9
9,267,41,119.333333333333,119,117,121,114,126,4.13554795549883,9
10,163,41,83.9877300613497,84,81,87,78,90,3.98451900850686,9
13,202,41,97.3366336633663,97,94,102,87,108,7.20251093270788,9
15,14,41,147.785714285714,149,144.25,151,141.65,152.35,4.1727793989244,9
20,310,41,84.5548387096774,85,82,88,75,91.55,5.33128027087791,9
1,269,42,88.5167286245353,88,86,91,80.4,96.6,4.83503026013065,9
2,10,42,130.8,129,129,131.5,127.45,137.85,4.10419839243237,9
6,263,42,99.7908745247148,100,97,102,93,107,4.69346553177248,9
7,93,42,102.752688172043,103,100,106,95,110,5.32560654634653,9
9,271,42,118.206642066421,118,116,121,112,124,3.96205522998899,9
10,158,42,80.9113924050633,81,78,83,75,87,3.87442988916519,9
13,212,42,94.5,94,91,98,86,106,6.52265465103607,9
15,8,42,147.25,147,146.5,151,137.85,154,6.31890587274185,9
20,309,42,82.9741100323625,83,80,86,74,90,4.89227886249067,9
1,272,43,91.3308823529412,91,88,95,83.55,100,5.4840327056588,9
2,4,43,133.25,133,132.75,133.5,132.15,134.7,1.25830573921179,9
6,278,43,103.687050359712,103,101,106,97,111,4.6563389429084,9
7,95,43,105.926315789474,106,103,109.5,99.7,113,4.64080446360638,9
9,280,43,119.507142857143,119,117,122,114,126,3.62981763135097,9
10,172,43,84.6511627906977,84,82,87.25,77,91.45,4.55702642828424,9
13,212,43,98.0801886792453,97,94,101,88.55,110,6.56055886839324,9
15,1,43,139,139,139,139,139,139,NA,9
20,282,43,84.854609929078,85,82,88,75.05,92,5.33405062880438,9
1,246,44,87.5772357723577,88,84,90,80,96,5.26909840884982,9
2,2,44,127,127,125.5,128.5,124.3,129.7,4.24264068711928,9
6,267,44,98.4531835205993,98,95,101,90,108,5.51149338890722,9
7,93,44,101.215053763441,101,99,104,93.2,109.4,5.10509009068739,9
9,299,44,117.836120401338,118,116,120,112,124,3.52601544213955,9
10,181,44,78.9226519337017,79,76,81,72,87,4.26544066179427,9
13,226,44,94.1814159292035,94,90,98,86,105.75,6.56372588868469,9
20,283,44,82.5441696113074,83,80,86,74.1,90,4.682924269707,9
1,250,45,85.396,85,83,89,77.45,93,4.97374472064909,9
6,246,45,96.0528455284553,96,93,98.75,89,104,4.56620818360718,9
7,80,45,98.575,99,96,102,89,105.1,5.13310180857688,9
9,308,45,117.928571428571,118,116,120,112,124.65,3.76008029378739,9
10,182,45,77.0659340659341,77,74,80,70,84.95,4.66396127321611,9
13,233,45,91.7124463519313,91,88,95,82,101.4,6.01855389377922,9
20,296,45,81.3614864864865,82,79,84,72,88,4.84131966388839,9
1,250,46,88.512,89,86,91,80,97.1,4.81149226657648,9
6,227,46,100.819383259912,101,97,104,92,109,5.12998935363331,9
7,79,46,102.658227848101,103,100,105,94.9,109.2,4.6295762555977,9
9,331,46,118.836858006042,119,116,121,112.5,125,3.75749365705478,9
10,167,46,80.5808383233533,81,78,83,73,87,4.46044103567566,9
13,245,46,96.0204081632653,95,92,99,87,108.8,6.70908912460554,9
20,298,46,83.3758389261745,84,81,86,74,91,4.81716419095869,9
1,247,47,88.0323886639676,88,85,91,80,96.7,5.65747972081347,9
6,223,47,99.3452914798206,99,97,102,90.1,107,5.29508209536347,9
7,78,47,101.24358974359,102,98,104,90.85,112.15,5.81352184970834,9
9,328,47,118.408536585366,118,116,121,112,126,3.98285933646548,9
10,170,47,79.9764705882353,79,77,83,73.45,87.55,4.28144882459097,9
13,253,47,94.9249011857708,94,91,99,85,105,6.42217547158407,9
20,292,47,82.8595890410959,84,81,86,74,89,4.99320608898003,9
1,244,48,93.7745901639344,94,90,97,85,103,5.99403079581156,9
6,233,48,107.115879828326,107,105,110,100,114,4.7123605095221,9
7,76,48,110.25,110,108,113,103.75,118,4.59891291502677,9
9,347,48,120.602305475504,120,118,123,115,128,3.94511410548021,9
10,182,48,88.7802197802198,89,86,92,81,96,4.58631690072336,9
13,252,48,101.559523809524,102,97,105,91,114.45,7.06207737313406,9
20,263,48,86.8745247148289,87,84,90,78.1,95,5.4031582916985,9
1,236,49,99.9279661016949,100,97,102.25,91.75,108,5.12722206057242,9
6,239,49,115.661087866109,115,113,119,109,123,4.68931743127278,9
7,72,49,117.236111111111,117.5,115,120,107.55,126,5.26613698530942,9
9,345,49,122.675362318841,123,120,125,117,129,3.52715404238208,9
10,206,49,98.373786407767,98,96,101,91,106,4.82686508707152,9
13,248,49,107.975806451613,108,104.75,112,98,118.65,6.47006649738671,9
20,249,49,90.4016064257028,91,87,94,82,98,5.25473647992998,9
1,244,50,103.696721311475,104,101,107,94.15,111.85,5.22322975979989,9
6,234,50,120.965811965812,121,118,124,114,128,4.81580307001092,9
7,68,50,123.073529411765,124,120,127,111.7,130.3,5.68663312624921,9
9,318,50,123.581761006289,123,121,126,117.85,130,3.75569985910227,9
10,231,50,104.095238095238,104,101,107,97,111,4.43303054742109,9
13,258,50,112.713178294574,112,109,116,103,124,6.22370740218477,9
20,245,50,93.1959183673469,93,91,96,84,101,5.08477150959453,9
1,243,51,104.316872427984,104,101,107,97,112,5.04795221677382,9
6,248,51,121.54435483871,121,119,124,114,129,4.56775890830831,9
7,62,51,124.016129032258,125,122,127,115.05,130,4.90062537154781,9
9,325,51,124.378461538462,124,122,127,118,132,4.10602133531694,9
10,227,51,105.488986784141,105,103,108,98.3,112,4.13206887849643,9
13,251,51,113.243027888446,112,108.5,117,104,124,6.39567832174345,9
20,242,51,93.7520661157025,95,91,97,84.05,102,5.5093748720783,9
1,231,52,109.74025974026,109,106,113,101.5,120,5.40145535316563,9
6,240,52,128.966666666667,129,126,131,121.95,136,4.53979767181053,9
7,63,52,131.968253968254,132,129,135,121.3,141,5.63104371798112,9
9,354,52,126.050847457627,126,124,128,121,133,3.6407688171682,9
10,201,52,112.850746268657,113,110,115,106,120,4.52300916871705,9
13,251,52,119.697211155378,119,115,123,110,132,6.47239926080237,9
20,252,52,97.1071428571429,98,94,100,88,104,5.16273312482409,9
1,241,53,110.655601659751,110,108,114,104,119,5.23307388068083,9
6,238,53,130.978991596639,131,128,133,124,139.15,4.90022601647999,9
7,68,53,134.441176470588,134,130.75,137,129,142,4.40278864459678,9
9,355,53,126.304225352113,126,124,128,121,133,3.76391717382913,9
10,213,53,115.089201877934,115,112,117,108.6,122.4,4.23000577875472,9
13,229,53,120.484716157205,120,117,125,111.4,130.6,6.13703043601616,9
20,254,53,98.0511811023622,98,95,101,90,105,4.67028900497573,9
1,249,54,111.650602409639,112,108,114,104,121,5.37864745321367,9
6,236,54,132.279661016949,132,130,135,125,140.25,4.89269641225305,9
7,77,54,135.285714285714,136,131,139,125.8,143.2,5.60511313294234,9
9,358,54,126.966480446927,127,125,129,121,134,3.82223986034848,9
10,221,54,116.638009049774,117,114,119,109,124,4.66370937227103,9
13,219,54,121.520547945205,121,118,125,113.9,131.1,6.33783510568231,9
20,238,54,98.5168067226891,99,96,102,89,105.15,4.99258216555179,9
1,235,55,113.11914893617,113,110,116,106,120,4.67154682090905,9
6,217,55,135.645161290323,135,132,138,128,145,5.26856392486097,9
7,86,55,136.837209302326,137,133,140,129.25,143,4.9297666455124,9
9,359,55,127.426183844011,127,125,130,121,134,3.81989567842368,9
10,239,55,119.979079497908,120,117,123,113.9,127,4.51277151118256,9
13,231,55,123.562770562771,123,119.5,127,115.5,133,5.69547487306707,9
20,228,55,99.6578947368421,100,97,103,92,107,4.86619001272784,9
1,232,56,111.353448275862,111,108,114.25,103,120,5.19365965500548,9
6,227,56,133.145374449339,133,130,136,126,141,4.4900098760026,9
7,86,56,135.825581395349,136,132.25,139,128,143.5,4.77047749605379,9
9,340,56,127.011764705882,127,124,129,121,134,4.02057868021811,9
10,244,56,117.729508196721,118,115,120.25,111,124,4.29572835054324,9
13,224,56,122.459821428571,123,118,126,112.15,133,6.85193776161499,9
20,240,56,99.1125,99,97,102,89,106.05,5.00625654581449,9
1,216,57,113.050925925926,113,109,116,105.75,122.25,5.32499145749498,9
6,218,57,133.954128440367,134,131,137,127.85,142.15,4.69706314970056,9
7,92,57,135.934782608696,136,134,138,130,140.45,3.68186630836336,9
9,344,57,126.941860465116,127,125,129,120,132,4.0329680774835,9
10,241,57,119.078838174274,119,117,121,113,126,3.90805902094676,9
13,225,57,123.351111111111,123,120,127,114.2,133.8,6.16124922913301,9
20,262,57,99.236641221374,100,96.25,102,91,107,5.15258676406387,9
1,218,58,111.990825688073,112,109,115,102,121.15,5.54910282588459,9
6,196,58,133.122448979592,133,130,135,127,142,5.40610349488276,9
7,99,58,135.232323232323,136,133.5,139,124,142.1,5.21932883875962,9
9,373,58,127.176943699732,127,125,129,121,134,4.163435860056,9
10,241,58,117.825726141079,118,115,121,110,125,4.71287266339283,9
13,214,58,122.803738317757,123,119,127,113,133,6.29171786230918,9
20,259,58,98.8262548262548,99,96,102,90,106,4.99735645899137,9
1,217,59,107.967741935484,108,105,111,99,117,5.68736993890702,9
6,191,59,127.486910994764,127,125,129,120.5,136,5.04282568944651,9
7,90,59,129.755555555556,130,127,133,120,139.55,5.81997936424604,9
9,395,59,125.293670886076,125,123,128,119,132,4.22763874802411,9
10,247,59,111.352226720648,112,109,114,104.3,118,4.45134321342147,9
13,206,59,117.747572815534,117,113.25,121,108.25,129.75,6.65192940519856,9
20,249,59,96.4859437751004,97,94,99,87.4,104,4.90810751387882,9
1,201,60,110.800995024876,111,108,114,104,117,4.75817181330972,9
6,218,60,131.211009174312,131,129,134,123,140.15,5.14861780833662,9
7,93,60,133.741935483871,134,131,137,126.6,141,4.74548578584095,9
9,395,60,126.060759493671,126,124,128,120,132,3.9587151725837,9
10,241,60,115.697095435685,115,113,118,110,122,3.79082662863314,9
13,209,60,120.622009569378,121,117,124,111.4,130,6.33258467251117,9
20,241,60,98.4107883817427,99,96,101,91,105,4.44612750520395,9
1,190,61,105.536842105263,105.5,102,109,98,113.55,5.24290505988816,9
6,220,61,123.354545454545,123,120,126,115,133,5.18618883063137,9
7,92,61,126.684782608696,126,124.75,129.25,120,133.45,4.43494947832539,9
9,404,61,124.321782178218,124,122,127,118,130.85,3.92553778991223,9
10,239,61,106.849372384937,106,104,110,100,115,4.45169092878792,9
13,204,61,114.220588235294,114,110,117,104.15,125,6.55370895982628,9
20,248,61,94.3145161290323,95,92,98,86.35,101,5.11862034720764,9
1,176,62,104.767045454545,105,102,108,96.5,113,5.41819625422987,9
6,225,62,123.782222222222,123,121,127,117,132,4.81734630235625,9
7,85,62,126.964705882353,127,125,130,120,134.8,5.01769976427145,9
9,416,62,124.59375,124,122,127,118.75,131,3.82141831677811,9
10,233,62,108.072961373391,108,105,111,101,114.4,4.58810289501289,9
13,206,62,115.063106796117,115,111,118,106,128.75,6.72678650190397,9
20,251,62,94.8605577689243,95,92.5,98,87,102,4.90555583880659,9
1,153,63,111.156862745098,111,108,113,103,123.4,5.89839144782937,9
6,223,63,131.479820627803,131,129,134,124,139,4.74562823607877,9
7,74,63,133.445945945946,134,131,137,123.65,141.35,5.51993123813608,9
9,432,63,126.553240740741,126,124,129,120,133.45,4.07094152245699,9
10,264,63,116.208333333333,116,113.75,119,109,124,4.55116316836085,9
13,199,63,121.165829145729,121,117.5,125,111.9,130.1,5.86873570530674,9
20,250,63,97.764,98,95,101,88.45,105,5.10731265640563,9
1,150,64,112.333333333333,112,109,115,104,121,4.77502825694112,9
6,211,64,133.630331753555,133,130,137,127,142.5,5.36974144840781,9
7,79,64,135.493670886076,136,132,138,128.9,141.1,4.21192877956661,9
9,435,64,126.875862068966,127,124,129,122,133,3.64030704373083,9
10,263,64,118.007604562738,118,115,120.5,111,124.9,4.09709671497849,9
13,202,64,123.351485148515,122,119,128,114,135,6.95688375741655,9
20,256,64,99.03125,100,96,102,90.75,106,5.03624120651464,9
1,150,65,122.38,122.5,120,125,115,130,4.50900664665703,9
6,225,65,147.933333333333,147,145,150,140,156,5.14521275417395,9
7,71,65,150.647887323944,151,149,153,142,159,4.76624617657273,9
9,435,65,130.664367816092,131,128,133,125,137,4.05350099039659,9
10,276,65,135.04347826087,135,133,138,128,142,4.42615296160511,9
13,203,65,134.35960591133,134,130,137,125,146,6.39258108382148,9
20,234,65,105.346153846154,106,102.25,109,97,113,4.92822367360575,9
