"speciesid","population","season","mean.emergence","median.emergence","q1","q3","first","last","sd","run"
5,142,32,116.345070422535,116,113.25,118,110,122,4.3057701260035,18
6,115,32,99.8173913043478,100,95,104,88,112.3,7.10273311454224,18
10,80,32,108.2,108,106,110,102.95,113.05,3.27398646023043,18
13,80,32,147.5375,148,146,150,139.95,153,3.84491691405021,18
14,354,32,103.872881355932,104,101,106,98,110.35,3.73532242257808,18
16,13,32,116.692307692308,116,112,118,111,126.2,5.17018077350969,18
18,237,32,103.704641350211,103,101,106,98,110,3.87151970255428,18
19,190,32,122.005263157895,123,119,126,112,129,5.4680383184534,18
2,121,33,108.512396694215,108,106,111,103,114,3.44750079158642,18
4,270,33,98.3592592592593,99,96,101,91,105,4.33029951308858,18
5,151,33,116.019867549669,116,113,119,107.5,124,5.08654460143032,18
6,112,33,99.6875,100,97,104,91,108.45,6.42073113346823,18
10,73,33,107.41095890411,108,106,109,102,113,3.36582339454816,18
13,83,33,146.855421686747,147,145,149,141,153,3.7224845168984,18
14,351,33,104.236467236467,104,102,107,97,112,4.53789542767293,18
16,13,33,117.307692307692,116,112,122,109.6,130,7.22708580485725,18
18,229,33,104.004366812227,104,101,107,98,111,3.96530768766323,18
19,195,33,121.102564102564,122,118,125,110.7,129,5.8344642232969,18
2,124,34,108.072580645161,108,105.75,110,101.15,114,4.08879767864077,18
4,262,34,98.8435114503817,99,96,101,92.05,105,3.94336533321596,18
5,133,34,115.631578947368,116,112,119,107,123.4,4.96575192543969,18
6,111,34,100.099099099099,100,96,104.5,89.5,111,7.8195035356879,18
10,78,34,107.75641025641,108,105,110,102.85,113,3.22404077121225,18
13,79,34,148.151898734177,148,146,150,142.7,154,3.69368347732171,18
14,359,34,103.841225626741,104,101,106,97,111,4.18094569129179,18
16,7,34,116.285714285714,115,114,118.5,113.3,121,3.3523268393901,18
18,225,34,103.488888888889,103,101,106,97,110,4.15235637825843,18
19,218,34,121.724770642202,122,119,125,112,129,5.34931247511016,18
2,121,35,108.247933884298,108,106,110,103,114,3.3373667057915,18
4,245,35,98.7755102040816,99,97,101,92,104.8,4.27183545092417,18
5,144,35,115.805555555556,115.5,113,118.25,109,123,4.11083810177315,18
6,128,35,100.6015625,101,97,105,90,109.65,6.60510401993589,18
10,83,35,107.228915662651,107,105,110,101,113,3.71983903797063,18
13,90,35,147.422222222222,148,145,150,140.9,152,3.85401520605321,18
14,369,35,104.094850948509,104,102,107,97,111,4.4059249315189,18
16,6,35,112.833333333333,113,110.25,116.5,106.25,118.5,5.15428624221304,18
18,215,35,103.311627906977,103,100.5,106,97,110,4.03612248584119,18
19,195,35,121.517948717949,122,119,125,112,129,5.92769455866796,18
2,134,36,108.179104477612,108,106,110,103,114.35,3.51120814687146,18
4,223,36,98.7130044843049,99,96,101,92,104.9,3.89480613205409,18
5,130,36,115.661538461538,115,113,118,109,123,4.17366020122068,18
6,133,36,99.7368421052632,100,96,104,87,108.4,6.55962713376083,18
10,86,36,107.56976744186,108,105.25,110,102.25,112.75,3.55640498479415,18
13,85,36,146.941176470588,147,144,150,141,154,3.85249746199499,18
14,403,36,104.002481389578,104,101,107,97.1,111,4.3104055281886,18
16,9,36,118,118,116,120,115.4,120.6,2.12132034355964,18
18,211,36,104.194312796209,104,101,107,97,111,4.40077545945595,18
19,182,36,121.538461538462,122,118,125,113,130.95,6.17749916734927,18
2,118,37,108.35593220339,109,107,110,104,113,3.04250634347164,18
4,220,37,98.7818181818182,98.5,96,102,92,105,3.96072457321554,18
5,124,37,116.120967741935,115,113,118,110,123.85,4.77560321297022,18
6,151,37,99.7483443708609,100,96.5,105,86,109,7.2830566321624,18
10,83,37,108.012048192771,108,106,110,101,115,4.0559921823168,18
13,80,37,147.175,147,145,149,142.95,152.05,3.42283841056076,18
14,400,37,104.06,104,101,107,97,112,4.40964993296841,18
16,12,37,118.833333333333,119,116.5,121.25,113.55,124,3.63901418552116,18
18,220,37,103.55,103,101,106,98,110.05,3.91953892545129,18
19,183,37,121.72131147541,122,119,126,113,130,5.63192766817835,18
2,121,38,108.289256198347,108,106,110,103,113,3.45793294837857,18
4,219,38,98.958904109589,99,97,102,93,104.1,3.66274959195024,18
5,113,38,115.849557522124,115,114,118,109.6,123,4.06250547018984,18
6,153,38,100.065359477124,100,97,104,88.6,110,6.46007292061497,18
10,73,38,108.684931506849,108,107,111,104,115,3.311917505719,18
13,82,38,147.329268292683,147.5,144,150,141,152.95,4.04314655013837,18
14,412,38,104.029126213592,104,101,107,97,110.45,4.35293633184454,18
16,12,38,118.25,117,115,120.25,113.55,125.45,4.41330632601825,18
18,208,38,104.182692307692,104,101,107,99,110.65,4.11727695547148,18
19,202,38,121.648514851485,121.5,119,124.75,114.05,130,4.91218636635341,18
2,130,39,108.638461538462,109,106,111,103,114,3.48196649008059,18
4,227,39,98.7312775330396,99,96,101,92.3,105,4.02569618533452,18
5,108,39,115.194444444444,115,113,117,109,122.65,4.5270904880071,18
6,159,39,99.937106918239,100,95,104,88,111.1,7.15443169251944,18
10,74,39,108.027027027027,109,106,111,100.65,113.7,4.2970935477557,18
13,87,39,147.206896551724,148,145,150,141.3,153,4.36459841524777,18
14,382,39,104.238219895288,104,101,107,97,112,4.53140745418282,18
16,16,39,118.6875,118.5,116,121.5,113.25,125,4.11045415171284,18
18,213,39,104,104,102,106,98,111,4.07593026770206,18
19,202,39,121.148514851485,122,118,125,110.1,129,5.95904119072134,18
2,135,40,108.533333333333,108,106,111,102,115,4.02936978887796,18
4,238,40,98.3529411764706,98,96,101,91,104.15,4.02122687429897,18
5,101,40,115.673267326733,116,113,118,111,122,4.05982489989677,18
6,152,40,100.5,100,97,104,91.55,108,5.09252146136244,18
10,71,40,107.183098591549,107,105,109,101,112.5,3.8519377652402,18
13,94,40,146.925531914894,148,145,150,140,152.35,4.02743110765752,18
14,386,40,104.012953367876,104,102,106,97,111,4.29646040761269,18
16,14,40,116.714285714286,116,115,119.75,111.25,122.05,4.02737882744847,18
18,222,40,103.463963963964,103,101,105.75,97,110,4.34445176506392,18
19,186,40,122.069892473118,122,119,125,113.25,129.75,5.02969097855195,18
2,143,41,108.20979020979,108,106,110,103,113.9,3.35851481858634,18
4,252,41,98.781746031746,99,96,101,92,105,4.07352546183661,18
5,94,41,115.691489361702,115,112,117.75,108,126,5.42401390025949,18
6,155,41,99.9032258064516,100,96,104,90.7,108.3,6.1314329520988,18
10,65,41,107.615384615385,108,106,110,100.4,112.8,3.69413516474216,18
13,81,41,146.851851851852,146,144,150,137,155,5.03267103810469,18
14,392,41,104.158163265306,104,101,107,97,111,4.39663725182911,18
16,19,41,117.684210526316,117,113,121,111.8,127,4.96714350707558,18
18,221,41,104.06334841629,104,101,106,98,112,4.48791970545371,18
19,176,41,121.522727272727,122,118,125,113,129,5.03922278072385,18
2,143,42,107.727272727273,108,106,110,102,113,3.30637842423564,18
4,254,42,98.6023622047244,99,97,101,90.65,104.35,4.38504401331662,18
5,89,42,115.14606741573,115,112,118,108.4,122.2,4.26281640200721,18
6,168,42,100.190476190476,100,96,104,89.35,111,6.63591424415032,18
10,64,42,107.15625,107,105,109,101.15,112,3.36281604403686,18
13,69,42,147.376811594203,147,146,150,141,153,3.69061388674568,18
14,384,42,103.8203125,104,101,106,97.15,111,4.3665598370691,18
16,23,42,118,117,116,120,114,122.9,3.4509550720186,18
18,219,42,103.890410958904,104,102,106,98,110,3.90915759890675,18
19,187,42,122.433155080214,122,120,126,113,130,5.31781062886062,18
2,145,43,107.8,108,105,110,103,113.8,3.54847385035689,18
4,257,43,98.5214007782101,99,96,101,92,105,3.84775314698795,18
5,97,43,116.082474226804,116,114,119,109,122,3.99914080119297,18
6,184,43,100.021739130435,101,96,104,88,111,7.01672982986702,18
10,62,43,107.193548387097,107.5,105,110,100,112.95,4.13635901380223,18
13,59,43,147.932203389831,148,147,150,139.8,154,4.18891973062787,18
14,372,43,103.5,103.5,101,106,97,110,4.32413149748561,18
16,26,43,118,118.5,114.25,121.75,109.25,123.5,6.0398675482166,18
18,221,43,103.647058823529,103,101,106,98,111,4.00480994228151,18
19,171,43,121.801169590643,123,119,125,112,129.5,5.38365705909035,18
2,145,44,108.634482758621,108,107,110,103,116,3.79109664781887,18
4,248,44,98.0362903225806,98,96,101,90,104,4.68984318475125,18
5,101,44,115.326732673267,115,112,118,110,122,4.28044135783003,18
6,205,44,100.458536585366,101,97,105,90,110,6.5097579700256,18
10,61,44,107.885245901639,108,105,111,102,114,4.03360203232685,18
13,49,44,146.591836734694,147,144,149,141,152,3.79648064740523,18
14,376,44,103.840425531915,104,102,106,97.75,110,3.95117721931575,18
16,24,44,117.625,116.5,114.75,120.25,111.3,125.85,4.7348155466575,18
18,212,44,103.900943396226,103,101,106,98,111,4.05584232012177,18
19,175,44,121.08,121,118,124,109.7,130,6.24540290704005,18
2,148,45,108.317567567568,108,106,110,103,114,3.35240224999085,18
4,239,45,98.7949790794979,99,96,101,91.9,105,4.18428129773227,18
5,111,45,115.891891891892,116,114,118,110,123,4.03022975061619,18
6,221,45,99.868778280543,100,96,104,88,111,6.75048636972846,18
10,64,45,108,108,106,111,100.3,114.7,4.43650083765795,18
13,45,45,147.022222222222,147,145,150,141.2,152.8,4.15871969420271,18
14,348,45,103.853448275862,104,101,106,97,110,4.06131885496538,18
16,28,45,117.857142857143,117.5,115,121,113,124.6,4.12503006242052,18
18,222,45,103.81981981982,103,101,106,99,111,3.82702511545933,18
19,167,45,120.754491017964,121,118,124,112,128,5.13019300920207,18
2,145,46,108.124137931034,108,106,110,103,114,3.42758977234872,18
4,263,46,98.5513307984791,99,96,101,91,105,4.23050401876066,18
5,103,46,115.864077669903,116,113,118,110,122.9,4.37248200635166,18
6,235,46,100.004255319149,100,96,104,89,111.3,7.40437493240731,18
10,63,46,107.444444444444,108,105,109.5,101.1,112.9,3.76648110685762,18
13,43,46,148.023255813953,149,147,150,141,152,3.68063382283038,18
14,354,46,104.279661016949,104,102,107,97,112.35,4.48457019751462,18
16,32,46,119.375,118,116,122,112.2,132.9,6.37409070048933,18
18,215,46,104.027906976744,104,101,106,98,112,4.22931058550793,18
19,141,46,121.297872340426,122,119,124,113,128,5.26951431870293,18
2,153,47,108.307189542484,108,106,111,102.6,114,3.56200905343207,18
4,256,47,99.0625,99,97,102,93,106,4.13734782908369,18
5,104,47,115.798076923077,115,113,118,110.15,123.85,4.19750228017611,18
6,193,47,100.336787564767,101,97,105,88.6,111,7.38421345686263,18
10,66,47,107.363636363636,108,106,110,100,112.75,4.01779259577412,18
13,53,47,148.188679245283,148,147,150,142,154.4,3.65879658533106,18
14,370,47,104.183783783784,104,101,107,98,112,4.51180406135763,18
16,36,47,118.027777777778,117,115,120,111.5,127.25,5.26164619058718,18
18,223,47,104.103139013453,104,101.5,107,98,111,4.14415239961308,18
19,143,47,121.86013986014,122,119,125,113.1,129,5.01350485850137,18
2,158,48,108.164556962025,108,106,110,102,114,3.4194288633501,18
4,240,48,99.1041666666667,99,97,101,93,105.05,4.00543346101264,18
5,110,48,116.6,116.5,114,119,109,124,4.31170797806083,18
6,209,48,100.114832535885,100,97,104,90,110,5.81412571108683,18
10,70,48,108.028571428571,108,106,110,103,113.55,3.22117733706994,18
13,42,48,146.452380952381,148,142.25,149.75,139,152,4.61811058900837,18
14,361,48,104.124653739612,104,101,107,98,111,4.17512161556651,18
16,32,48,117.125,116.5,114,120,109.55,125,4.70929074859885,18
18,227,48,104.013215859031,103,101,107,98,111,4.20438053923351,18
19,147,48,121.687074829932,122,118,125.5,112.3,131,6.45193262018893,18
2,162,49,108.302469135802,109,106,110,102,114,3.5545256013418,18
4,248,49,98.625,99,96,101,92,105,4.43948286370901,18
5,121,49,115.96694214876,116,114,118,110,123,3.752629931789,18
6,207,49,100.024154589372,100,97,104,90.3,110,6.7128623194339,18
10,66,49,108.19696969697,108,107,110,104,112.75,3.34305110280873,18
13,32,49,146.5,147,143,150,137,152.9,4.73831329728479,18
14,355,49,104.107042253521,104,101,107,97,111,4.22259606145433,18
16,39,49,118,117,115,121,109.8,127.3,5.1910854761844,18
18,232,49,103.844827586207,104,101,106,98,111,4.05824146394329,18
19,136,49,120.632352941176,121,117,125,109.75,129.25,6.04649739261949,18
2,141,50,108.503546099291,108,106,111,103,114,3.8704449974411,18
4,253,50,99.0079051383399,99,97,101,92.6,105,3.83280751555345,18
5,122,50,116.016393442623,116,113,118,110,124.95,4.36171095127084,18
6,209,50,99.8277511961722,100,96,103,90.4,110,5.96536439141939,18
10,82,50,107.890243902439,108,106,110,104,113,3.51366326921161,18
13,41,50,146.512195121951,146,144,148,140,152,3.63401947724219,18
14,339,50,104.020648967552,104,102,107,96,111,4.29904883426209,18
16,40,50,118.275,118,115.75,121,111,124.05,3.96773848910796,18
18,241,50,104.112033195021,104,102,106,98,112,4.165320667795,18
19,127,50,121.456692913386,122,119,125.5,108,129.7,6.82055239757925,18
2,143,51,108.118881118881,108,105.5,110,103,114,3.50751609573272,18
4,254,51,98.4763779527559,99,96.25,101,91,104,3.98978848128091,18
5,121,51,115.553719008264,115,113,119,108,124,5.04306522732478,18
6,235,51,100.604255319149,102,97,105,89,111,6.67249608745465,18
10,77,51,107.337662337662,108,106,110,102,112,3.8886149259574,18
13,31,51,146.774193548387,148,145,149,142,150.5,3.08447377920832,18
14,322,51,103.574534161491,103,101,106,97.05,111.95,4.31930794478494,18
16,46,51,118.130434782609,118,115,121,111,124.75,4.31333176533807,18
18,238,51,103.382352941176,103,101,105,98,110,3.98001647599209,18
19,125,51,121.136,122,118,125,111,129,5.99911821477446,18
2,150,52,107.973333333333,108,106,110,101,114,3.87722080404392,18
4,243,52,98.3251028806584,98,96,101,92,105.9,4.44865885279433,18
5,128,52,115.5234375,116,113,117,110,121,3.61528871599489,18
6,228,52,99.7675438596491,100,95,104.25,87.35,110,6.88248745646341,18
10,87,52,107.413793103448,108,105,109,102,112.7,3.36725588413685,18
13,33,52,146.363636363636,146,144,149,141.6,150.4,3.32432494856269,18
14,315,52,104.27619047619,104,102,107,98,111,4.3409512843126,18
16,40,52,117.525,118,114,120,108.9,127,5.92252328414858,18
18,241,52,103.323651452282,103,101,105,97,110,3.92892860009888,18
19,129,52,122.093023255814,122,119,125,113.4,129,5.28476859188436,18
2,145,53,108.655172413793,109,107,111,104.2,113,3.23474906794438,18
4,237,53,98.7299578059072,99,96,101,92.8,104.2,3.73299381124886,18
5,123,53,116.49593495935,116,113.5,120,108.1,125,5.13964657798128,18
6,246,53,100.378048780488,101,97,104.75,89.25,109,6.12450463250124,18
10,87,53,108.229885057471,108,106,110,102,114,3.67170560906751,18
13,36,53,147.222222222222,148,145,150,141,152.25,3.97212509593766,18
14,335,53,103.85671641791,104,101,106.5,96,112,4.69970134993936,18
16,44,53,117.545454545455,117,114.75,121,109.15,125.7,5.05069438216884,18
18,215,53,103.372093023256,103,101,105.5,97,109.3,3.75302529565295,18
19,130,53,121.553846153846,122,118.25,125,113.45,130,5.23562859624833,18
2,148,54,108.898648648649,109,107,111,103,114,3.28828029174415,18
4,247,54,99.0769230769231,99,97,102,93,105,3.89680839884524,18
5,114,54,115.684210526316,115,113,119,109.65,122,4.25787306052379,18
6,251,54,99.8486055776892,101,96,104,87,111,7.63472252592121,18
10,93,54,107.784946236559,108,106,110,101,114,3.61713753740017,18
13,40,54,147.425,148,145.75,150,141.9,152,3.67170399901875,18
14,345,54,104.069565217391,104,102,107,97,111.8,4.40016200639335,18
16,43,54,116.790697674419,117,113,119,109.1,125.7,4.93074967513095,18
18,186,54,104.311827956989,104,102,106,98,111,4.09344497650165,18
19,129,54,122.015503875969,123,119,125,111.2,131.2,5.73501375342187,18
2,148,55,108.087837837838,108,106,110,103,113,3.3703974493703,18
4,267,55,99.059925093633,99,97,101,93,105.7,4.12540323775352,18
5,112,55,115.375,116,113,118,109,123,4.25350941486466,18
6,262,55,99.6946564885496,100,96,104,88,110,6.62156367009359,18
10,93,55,108.268817204301,108,106,111,102.6,114,3.4488176453685,18
13,39,55,145.897435897436,146,143.5,149,137.6,153,4.75613106695409,18
14,322,55,104.034161490683,104,101,106,98,111,4.15457718667107,18
16,40,55,116.625,116.5,114.75,119.25,109.9,122.15,4.58362469936353,18
18,185,55,103.832432432432,103,101,106,98,111,4.0965291548253,18
19,127,55,122.149606299213,122,119,126,113.3,130.7,5.63165477972995,18
2,129,56,108.612403100775,108,106,110,104,114.6,3.51183284927405,18
4,288,56,98.8541666666667,99,97,101,92,105,4.03204714520858,18
5,115,56,115.965217391304,116,114,118.5,110,122,3.76486628634814,18
6,274,56,99.7080291970803,100,96,104,85,111,7.73854875031806,18
10,88,56,106.647727272727,107,104,110,100.35,112,3.5494528402269,18
13,42,56,148.047619047619,148,145.25,150.75,142.05,154.9,3.7348221687014,18
14,321,56,103.697819314642,104,100,106,97,111,4.69696992536154,18
16,44,56,117.727272727273,118,116,119.25,112,124.85,4.048333773603,18
18,174,56,104.149425287356,104,101,107,98,111,4.27529192629923,18
19,123,56,122.349593495935,123,119,126,111.1,131.9,5.96297832371858,18
2,119,57,109.134453781513,109,107,111,104,115,3.5245491832119,18
4,300,57,98.65,99,96,101,92,105,4.18639698696164,18
5,121,57,116.636363636364,116,114,119,111,123,3.88372673257701,18
6,285,57,100.182456140351,101,97,103,90,109,5.72876122855008,18
10,93,57,107.688172043011,108,106,110,100.6,112,3.47968793773127,18
13,37,57,146.945945945946,147,145,150,142.4,152.2,3.34120691721774,18
14,308,57,103.850649350649,104,101.75,106,97,111,4.35446151456828,18
16,45,57,117.288888888889,117,114,121,108.2,124.8,5.42980923079516,18
18,173,57,103.445086705202,103,101,106,98,110,3.96842796162719,18
19,114,57,121.947368421053,123,119,125,111.65,129.35,5.34780097931778,18
2,133,58,108.360902255639,108,106,111,102,113.4,3.44070629171224,18
4,317,58,98.410094637224,99,96,101,91.8,104,4.14327566291015,18
5,122,58,116.418032786885,116,113,119,110,123.95,4.25400183771467,18
6,282,58,100.070921985816,100,96,104,90,110,6.27047012497454,18
10,90,58,107.933333333333,108,106,110,103,114,3.75903406191693,18
13,42,58,147.547619047619,148,145,150,139.05,154,4.42940496445522,18
14,299,58,104.023411371237,104,101.5,106,97,111,4.46418864630552,18
16,41,58,116.658536585366,116,114,119,112,124,3.78556307633066,18
18,162,58,103.592592592593,104,101,106,98,110,3.79367822554193,18
19,108,58,121.833333333333,122,119,125,113,130.3,5.53746795944402,18
2,144,59,108.5,108,106,111,103,115,3.5478743759345,18
4,314,59,98.6273885350318,99,96,101,91,105,4.08668235995631,18
5,133,59,115.624060150376,116,113,118,108.6,122,4.32154837529223,18
6,276,59,99.8188405797101,100,96,104,88,110,7.29307069110137,18
10,92,59,107.369565217391,108,105,109.25,102,112.45,3.19930415272353,18
13,42,59,146.785714285714,147,144.25,149,142,151.95,3.6926803952877,18
14,308,59,104.327922077922,104,102,106.25,98,111,4.01863731021374,18
16,53,59,118.377358490566,118,115,121,112,129.2,5.42156099822501,18
18,147,59,103.884353741497,104,101,106,97.3,111,3.90734644708804,18
19,86,59,122.348837209302,122,119,126,114,131,5.71019200637404,18
2,121,60,108.00826446281,108,106,111,102,113,3.58351751720893,18
4,313,60,98.6357827476038,99,97,101,92,104.4,3.72210963117642,18
5,129,60,115.984496124031,116,113,119,110,122,4.1021802437165,18
6,277,60,99.5956678700361,100,96,104,88,109,6.2793412148241,18
10,91,60,107.461538461538,108,105,109.5,102,112.5,3.29075368708444,18
13,48,60,148.4375,148.5,147.75,150,142.35,153.65,3.28054387032187,18
14,324,60,103.996913580247,104,101,106.25,98,111,4.2225243405752,18
16,57,60,117.947368421053,118,115,121,110.8,124.2,4.29875834494923,18
18,148,60,104.162162162162,104,102,106,99,112,4.16015118454684,18
19,85,60,121.576470588235,122,118,126,113,129.8,5.33491748181873,18
2,110,61,108.7,109,106.25,111,103,114,3.35526424669319,18
4,299,61,98.3879598662207,99,96,101,90.9,104.1,4.36236061315307,18
5,131,61,116.374045801527,116,114,119,110.5,123,3.7669328022076,18
6,299,61,100.735785953177,101,97,105,89,111,6.9000844003935,18
10,95,61,107.663157894737,108,106,109,101.7,113.6,3.84710592058053,18
13,41,61,146.365853658537,147,144,149,139,152,4.89262760467714,18
14,323,61,104.074303405573,104,101,107,98,111.9,4.40222160115453,18
16,52,61,116.653846153846,117,114,119.25,110.55,123.45,3.80342784188373,18
18,144,61,103.645833333333,103,101,106,98.15,110,3.9249404253641,18
19,101,61,122,122,119,125,114,130,4.97995983919549,18
2,104,62,108.615384615385,109,107,111,103,114,3.60503340761945,18
4,296,62,98.6858108108108,99,96,101,92.75,105,4.09289603880005,18
5,144,62,116,115.5,113.75,118,110,124,4.60768588672983,18
6,293,62,100.095563139932,101,97,104,89,108,6.3557018495427,18
10,96,62,107.677083333333,108,105,110,103,113,3.63171640344999,18
13,33,62,148.636363636364,149,146,151,142.6,155.4,3.79817539927218,18
14,332,62,104.057228915663,104,101,107,97,111,4.53915914149193,18
16,53,62,117.603773584906,118,114,120,109.6,126.4,5.08141266942384,18
18,133,62,103.661654135338,103,100,106,96,113,5.14617718965741,18
19,112,62,121.776785714286,122,118,125,114,129,5.84901596625345,18
2,108,63,108.833333333333,108,107,111,104,114,3.27693725252855,18
4,315,63,98.8634920634921,99,97,101,92,104,3.93624759021804,18
5,131,63,115.931297709924,116,113,119,109.5,123.5,4.30060968789428,18
6,305,63,99.9311475409836,100,97,104,88,109.8,6.81319204557384,18
10,84,63,107.285714285714,107,105,109.25,101.15,113.85,3.87942185660186,18
13,23,63,149.521739130435,149,147,152,144.2,155.8,3.894863344754,18
14,310,63,104.11935483871,104,102,106,97,110,4.18835798666865,18
16,60,63,117.983333333333,118,115,121,109.9,127,5.37884010767701,18
18,148,63,103.608108108108,103.5,101,106,97,111,4.16110126569099,18
19,114,63,122.30701754386,123,119.25,126,113.65,130,5.38290837100753,18
2,91,64,109.021978021978,109,107,111,104,116,3.55583408554956,18
4,295,64,98.7728813559322,99,96,102,90.7,105,4.27609358684147,18
5,127,64,116.196850393701,116,113,119,109,124.7,4.48638039502547,18
6,290,64,99.7034482758621,100,96.25,104,88,109,6.57206433251691,18
10,100,64,108.03,108,105,111,102,113.1,3.92468232002685,18
13,20,64,147.4,147,146,148.25,142.85,154.05,3.53031980063235,18
14,329,64,103.866261398176,104,101,106,97,111,4.23333011305483,18
16,59,64,118.254237288136,118,115.5,121,112,126.3,4.85511894928323,18
18,162,64,103.70987654321,103,101,106,98.05,110,4.13691471252442,18
19,125,64,121.712,123,119,125,112,130,5.68503411627633,18
2,110,65,108.236363636364,108,106,110,104,114,3.19094841593545,18
4,302,65,98.7847682119205,99,97,101,92,104,3.80898131400178,18
5,120,65,116.025,116,114,119,109.95,122.05,3.94385491576942,18
6,288,65,99.6145833333333,100,96,104,87,108.65,7.02167345321781,18
10,93,65,107.913978494624,108,106,110,101,115,3.77824411132339,18
13,14,65,145.571428571429,146,143,148,139.9,151.05,4.20099412619818,18
14,312,65,104.092948717949,104,101,107,97,111,4.73351072175702,18
16,59,65,118.271186440678,117,115,120.5,112,126.2,4.35030917836873,18
18,167,65,103.958083832335,104,101,106,97,112,4.5856682100528,18
19,134,65,123.014925373134,123,121,126,115.65,131,4.92039651594139,18
